,날짜,디바이스,유입경로,키워드,노출수,유입수,유입률(%),체류시간(min),평균체류시간(min),페이지뷰,평균페이지뷰,이탈수,이탈률(%),회원가입,전환율(가입),앱 다운,전환율(앱),구독,전환율(구독),전환수,전환율
,2024-08-16,Mobile,배너 광고,,528,18,3.409090909,289,16.05555556,200,11.11111111,3,16.66666667,9,50,2,11.11111111,8,44.44444444,19,105.5555556
,2024-08-16,Mobile,트위터 X,,381,14,3.674540682,363,25.92857143,409,29.21428571,3,21.42857143,0,0,2,14.28571429,3,21.42857143,5,35.71428571
,2024-08-16,Mobile,기타 SNS,,613,83,13.53996737,371,4.469879518,414,4.987951807,10,12.04819277,9,10.84337349,6,7.228915663,0,0,15,18.07228916
,2024-08-17,PC,직접 유입,,0,100,0,379,3.79,458,4.58,3,3,8,8,6,6,8,8,22,22
,2024-08-17,PC,키워드 검색,재활용 앱,775,50,6.451612903,121,2.42,237,4.74,10,20,8,16,5,10,1,2,14,28
,2024-08-17,PC,키워드 검색,환경 캠페인,401,78,19.45137157,109,1.397435897,160,2.051282051,1,1.282051282,4,5.128205128,6,7.692307692,1,1.282051282,11,14.1025641
,2024-08-17,PC,키워드 검색,플로깅,135,53,39.25925926,8,0.150943396,139,2.622641509,10,18.86792453,10,18.86792453,1,1.886792453,3,5.660377358,14,26.41509434
,2024-08-17,PC,블로그,,198,3,1.515151515,330,110,223,74.33333333,0,0,8,266.6666667,4,133.3333333,4,133.3333333,16,533.3333333
,2024-08-17,PC,카페,,579,81,13.98963731,83,1.024691358,18,0.222222222,3,3.703703704,0,0,5,6.172839506,0,0,5,6.172839506
,2024-08-17,PC,이메일,,767,11,1.434159061,314,28.54545455,247,22.45454545,3,27.27272727,7,63.63636364,10,90.90909091,2,18.18181818,19,172.7272727
,2024-08-17,PC,카카오톡,,499,76,15.23046092,463,6.092105263,392,5.157894737,6,7.894736842,8,10.52631579,0,0,9,11.84210526,17,22.36842105
,2024-08-17,PC,메타,,672,9,1.339285714,45,5,8,0.888888889,7,77.77777778,8,88.88888889,9,100,6,66.66666667,23,255.5555556
,2024-08-17,PC,인스타그램,,837,83,9.916367981,247,2.975903614,234,2.819277108,1,1.204819277,3,3.614457831,6,7.228915663,8,9.638554217,17,20.48192771
,2024-08-17,PC,유튜브,,440,16,3.636363636,312,19.5,50,3.125,0,0,6,37.5,8,50,4,25,18,112.5
,2024-08-17,PC,배너 광고,,816,68,8.333333333,344,5.058823529,63,0.926470588,0,0,3,4.411764706,6,8.823529412,9,13.23529412,18,26.47058824
,2024-08-17,PC,트위터 X,,23,6,26.08695652,311,51.83333333,54,9,2,33.33333333,8,133.3333333,6,100,6,100,20,333.3333333
,2024-08-17,PC,기타 SNS,,526,68,12.92775665,217,3.191176471,322,4.735294118,9,13.23529412,10,14.70588235,9,13.23529412,6,8.823529412,25,36.76470588
,2024-08-17,Mobile,직접 유입,,0,48,0,488,10.16666667,109,2.270833333,8,16.66666667,0,0,10,20.83333333,3,6.25,13,27.08333333
,2024-08-17,Mobile,키워드 검색,친환경 활동,93,5,5.376344086,183,36.6,25,5,0,0,9,180,3,60,0,0,12,240
,2024-08-17,Mobile,키워드 검색,환경 캠페인,850,61,7.176470588,180,2.950819672,437,7.163934426,3,4.918032787,7,11.47540984,4,6.557377049,0,0,11,18.03278689
,2024-08-17,Mobile,키워드 검색,지역 재활용 센터,944,90,9.533898305,115,1.277777778,386,4.288888889,8,8.888888889,7,7.777777778,5,5.555555556,4,4.444444444,16,17.77777778
,2024-08-17,Mobile,키워드 검색,지속 가능한 생활,92,92,100,321,3.489130435,124,1.347826087,7,7.608695652,0,0,0,0,1,1.086956522,1,1.086956522
,2024-08-17,Mobile,키워드 검색,재활용 가이드,922,15,1.626898048,278,18.53333333,366,24.4,7,46.66666667,5,33.33333333,4,26.66666667,2,13.33333333,11,73.33333333
,2024-08-17,Mobile,블로그,,747,16,2.141900937,401,25.0625,429,26.8125,10,62.5,4,25,1,6.25,8,50,13,81.25
,2024-08-17,Mobile,카페,,85,51,60,150,2.941176471,117,2.294117647,0,0,4,7.843137255,3,5.882352941,3,5.882352941,10,19.60784314
,2024-08-17,Mobile,이메일,,636,15,2.358490566,430,28.66666667,198,13.2,1,6.666666667,4,26.66666667,5,33.33333333,2,13.33333333,11,73.33333333
,2024-08-17,Mobile,카카오톡,,160,16,10,242,15.125,223,13.9375,2,12.5,0,0,3,18.75,1,6.25,4,25
,2024-08-17,Mobile,메타,,39,34,87.17948718,471,13.85294118,215,6.323529412,3,8.823529412,8,23.52941176,1,2.941176471,8,23.52941176,17,50
,2024-08-17,Mobile,인스타그램,,552,23,4.166666667,279,12.13043478,39,1.695652174,3,13.04347826,8,34.7826087,6,26.08695652,6,26.08695652,20,86.95652174
,2024-08-17,Mobile,유튜브,,601,41,6.821963394,45,1.097560976,272,6.634146341,1,2.43902439,8,19.51219512,6,14.63414634,8,19.51219512,22,53.65853659
,2024-08-17,Mobile,배너 광고,,757,61,8.058124174,392,6.426229508,154,2.524590164,10,16.39344262,8,13.1147541,2,3.278688525,7,11.47540984,17,27.86885246
,2024-08-17,Mobile,트위터 X,,768,52,6.770833333,233,4.480769231,79,1.519230769,8,15.38461538,7,13.46153846,10,19.23076923,7,13.46153846,24,46.15384615
,2024-08-17,Mobile,기타 SNS,,731,38,5.198358413,500,13.15789474,189,4.973684211,7,18.42105263,8,21.05263158,0,0,4,10.52631579,12,31.57894737
,2024-08-18,PC,직접 유입,,0,93,0,40,0.430107527,41,0.440860215,2,2.150537634,9,9.677419355,4,4.301075269,1,1.075268817,14,15.05376344
,2024-08-18,PC,키워드 검색,친환경 활동,521,88,16.89059501,287,3.261363636,177,2.011363636,4,4.545454545,7,7.954545455,8,9.090909091,8,9.090909091,23,26.13636364
,2024-08-18,PC,키워드 검색,재활용 가이드,246,63,25.6097561,170,2.698412698,129,2.047619048,10,15.87301587,1,1.587301587,10,15.87301587,0,0,11,17.46031746
,2024-08-18,PC,키워드 검색,지역 재활용 센터,887,79,8.906426156,276,3.493670886,167,2.113924051,9,11.39240506,8,10.12658228,0,0,8,10.12658228,16,20.25316456
,2024-08-18,PC,블로그,,765,52,6.797385621,450,8.653846154,395,7.596153846,9,17.30769231,9,17.30769231,2,3.846153846,0,0,11,21.15384615
,2024-08-18,PC,카페,,161,63,39.13043478,374,5.936507937,317,5.031746032,5,7.936507937,6,9.523809524,5,7.936507937,6,9.523809524,17,26.98412698
,2024-08-18,PC,이메일,,308,22,7.142857143,438,19.90909091,116,5.272727273,0,0,1,4.545454545,0,0,9,40.90909091,10,45.45454545
,2024-08-18,PC,카카오톡,,516,79,15.31007752,452,5.721518987,308,3.898734177,8,10.12658228,7,8.860759494,5,6.329113924,8,10.12658228,20,25.3164557
,2024-08-18,PC,메타,,436,82,18.80733945,452,5.512195122,400,4.87804878,6,7.317073171,8,9.756097561,4,4.87804878,3,3.658536585,15,18.29268293
,2024-08-18,PC,인스타그램,,677,68,10.04431315,76,1.117647059,488,7.176470588,3,4.411764706,3,4.411764706,7,10.29411765,8,11.76470588,18,26.47058824
,2024-08-18,PC,유튜브,,622,55,8.84244373,372,6.763636364,341,6.2,7,12.72727273,2,3.636363636,4,7.272727273,4,7.272727273,10,18.18181818
,2024-08-18,PC,배너 광고,,768,39,5.078125,406,10.41025641,173,4.435897436,2,5.128205128,6,15.38461538,2,5.128205128,7,17.94871795,15,38.46153846
,2024-08-18,PC,트위터 X,,313,50,15.97444089,284,5.68,162,3.24,1,2,6,12,6,12,5,10,17,34
,2024-08-18,PC,기타 SNS,,175,72,41.14285714,164,2.277777778,56,0.777777778,3,4.166666667,0,0,4,5.555555556,10,13.88888889,14,19.44444444
,2024-08-18,Mobile,직접 유입,,0,87,0,140,1.609195402,226,2.597701149,4,4.597701149,9,10.34482759,6,6.896551724,5,5.747126437,20,22.98850575
,2024-08-18,Mobile,키워드 검색,재활용 가이드,54,42,77.77777778,472,11.23809524,477,11.35714286,10,23.80952381,4,9.523809524,7,16.66666667,5,11.9047619,16,38.0952381
,2024-08-18,Mobile,키워드 검색,플로깅,281,47,16.72597865,4,0.085106383,433,9.212765957,5,10.63829787,7,14.89361702,8,17.0212766,6,12.76595745,21,44.68085106
,2024-08-18,Mobile,키워드 검색,환경 보호 앱,176,8,4.545454545,112,14,410,51.25,8,100,6,75,4,50,3,37.5,13,162.5
,2024-08-18,Mobile,키워드 검색,환경 캠페인,634,17,2.681388013,98,5.764705882,95,5.588235294,6,35.29411765,10,58.82352941,7,41.17647059,7,41.17647059,24,141.1764706
,2024-08-18,Mobile,키워드 검색,지역 재활용 센터,349,51,14.61318052,472,9.254901961,301,5.901960784,0,0,7,13.7254902,4,7.843137255,2,3.921568627,13,25.49019608
,2024-08-18,Mobile,키워드 검색,플로깅 행사,967,11,1.13753878,144,13.09090909,242,22,1,9.090909091,9,81.81818182,0,0,5,45.45454545,14,127.2727273
,2024-08-18,Mobile,블로그,,357,89,24.92997199,376,4.224719101,474,5.325842697,3,3.370786517,8,8.988764045,0,0,3,3.370786517,11,12.35955056
,2024-08-18,Mobile,카페,,923,61,6.608884074,50,0.819672131,444,7.278688525,6,9.836065574,10,16.39344262,5,8.196721311,8,13.1147541,23,37.70491803
,2024-08-18,Mobile,이메일,,124,70,56.4516129,382,5.457142857,83,1.185714286,8,11.42857143,5,7.142857143,10,14.28571429,5,7.142857143,20,28.57142857
,2024-08-18,Mobile,카카오톡,,433,69,15.93533487,367,5.31884058,402,5.826086957,2,2.898550725,8,11.5942029,0,0,2,2.898550725,10,14.49275362
,2024-08-18,Mobile,메타,,732,99,13.52459016,156,1.575757576,407,4.111111111,7,7.070707071,10,10.1010101,8,8.080808081,4,4.04040404,22,22.22222222
,2024-08-18,Mobile,인스타그램,,383,42,10.96605744,141,3.357142857,450,10.71428571,3,7.142857143,2,4.761904762,6,14.28571429,10,23.80952381,18,42.85714286
,2024-08-18,Mobile,유튜브,,695,75,10.79136691,131,1.746666667,445,5.933333333,5,6.666666667,5,6.666666667,7,9.333333333,0,0,12,16
,2024-08-18,Mobile,배너 광고,,742,78,10.51212938,485,6.217948718,414,5.307692308,9,11.53846154,5,6.41025641,9,11.53846154,9,11.53846154,23,29.48717949
,2024-08-18,Mobile,트위터 X,,654,84,12.8440367,161,1.916666667,22,0.261904762,2,2.380952381,6,7.142857143,6,7.142857143,5,5.952380952,17,20.23809524
,2024-08-18,Mobile,기타 SNS,,75,69,92,411,5.956521739,156,2.260869565,1,1.449275362,6,8.695652174,8,11.5942029,6,8.695652174,20,28.98550725
,2024-08-19,PC,직접 유입,,0,13,0,324,24.92307692,479,36.84615385,3,23.07692308,2,15.38461538,1,7.692307692,6,46.15384615,9,69.23076923
,2024-08-19,PC,키워드 검색,환경 캠페인,103,98,95.14563107,162,1.653061224,62,0.632653061,7,7.142857143,3,3.06122449,0,0,10,10.20408163,13,13.26530612
,2024-08-19,PC,키워드 검색,플로깅,292,12,4.109589041,493,41.08333333,233,19.41666667,3,25,1,8.333333333,3,25,9,75,13,108.3333333
,2024-08-19,PC,키워드 검색,플로깅 행사,573,21,3.664921466,417,19.85714286,83,3.952380952,2,9.523809524,6,28.57142857,4,19.04761905,1,4.761904762,11,52.38095238
,2024-08-19,PC,키워드 검색,재활용 가이드,590,28,4.745762712,126,4.5,399,14.25,2,7.142857143,3,10.71428571,2,7.142857143,0,0,5,17.85714286
,2024-08-19,PC,키워드 검색,쓰레기 줍기,201,21,10.44776119,172,8.19047619,429,20.42857143,2,9.523809524,10,47.61904762,7,33.33333333,9,42.85714286,26,123.8095238
,2024-08-19,PC,키워드 검색,지속 가능한 생활,508,2,0.393700787,157,78.5,467,233.5,2,100,7,350,7,350,1,50,15,750
,2024-08-19,PC,블로그,,791,80,10.11378003,67,0.8375,25,0.3125,6,7.5,2,2.5,10,12.5,5,6.25,17,21.25
,2024-08-19,PC,카페,,887,39,4.396843292,247,6.333333333,51,1.307692308,2,5.128205128,7,17.94871795,0,0,0,0,7,17.94871795
,2024-08-19,PC,이메일,,348,93,26.72413793,413,4.440860215,391,4.204301075,3,3.225806452,7,7.52688172,7,7.52688172,1,1.075268817,15,16.12903226
,2024-08-19,PC,카카오톡,,84,76,90.47619048,188,2.473684211,41,0.539473684,7,9.210526316,1,1.315789474,9,11.84210526,6,7.894736842,16,21.05263158
,2024-08-19,PC,메타,,680,53,7.794117647,319,6.018867925,436,8.226415094,3,5.660377358,5,9.433962264,7,13.20754717,7,13.20754717,19,35.8490566
,2024-08-19,PC,인스타그램,,257,69,26.84824903,12,0.173913043,364,5.275362319,9,13.04347826,2,2.898550725,4,5.797101449,3,4.347826087,9,13.04347826
,2024-08-19,PC,유튜브,,745,16,2.147651007,336,21,111,6.9375,7,43.75,5,31.25,7,43.75,10,62.5,22,137.5
,2024-08-19,PC,배너 광고,,614,76,12.37785016,343,4.513157895,485,6.381578947,5,6.578947368,5,6.578947368,8,10.52631579,7,9.210526316,20,26.31578947
,2024-08-19,PC,트위터 X,,47,29,61.70212766,382,13.17241379,71,2.448275862,10,34.48275862,5,17.24137931,2,6.896551724,0,0,7,24.13793103
,2024-08-19,PC,기타 SNS,,323,58,17.95665635,79,1.362068966,499,8.603448276,9,15.51724138,6,10.34482759,9,15.51724138,5,8.620689655,20,34.48275862
,2024-08-19,Mobile,직접 유입,,0,36,0,300,8.333333333,318,8.833333333,5,13.88888889,5,13.88888889,3,8.333333333,7,19.44444444,15,41.66666667
,2024-08-19,Mobile,키워드 검색,재활용 가이드,828,25,3.019323671,87,3.48,5,0.2,2,8,3,12,9,36,10,40,22,88
,2024-08-19,Mobile,키워드 검색,지속 가능한 생활,502,5,0.996015936,451,90.2,125,25,0,0,3,60,7,140,2,40,12,240
,2024-08-19,Mobile,키워드 검색,환경 보호 앱,777,13,1.673101673,111,8.538461538,232,17.84615385,5,38.46153846,1,7.692307692,10,76.92307692,8,61.53846154,19,146.1538462
,2024-08-19,Mobile,키워드 검색,플로깅,794,89,11.20906801,282,3.168539326,166,1.865168539,3,3.370786517,2,2.247191011,8,8.988764045,0,0,10,11.23595506
,2024-08-19,Mobile,키워드 검색,플로깅 행사,44,17,38.63636364,281,16.52941176,259,15.23529412,3,17.64705882,9,52.94117647,8,47.05882353,6,35.29411765,23,135.2941176
,2024-08-19,Mobile,키워드 검색,지역 재활용 센터,430,5,1.162790698,132,26.4,230,46,3,60,10,200,4,80,3,60,17,340
,2024-08-19,Mobile,키워드 검색,친환경 활동,587,99,16.86541738,333,3.363636364,442,4.464646465,5,5.050505051,10,10.1010101,4,4.04040404,2,2.02020202,16,16.16161616
,2024-08-19,Mobile,블로그,,791,18,2.275600506,134,7.444444444,432,24,6,33.33333333,6,33.33333333,7,38.88888889,3,16.66666667,16,88.88888889
,2024-08-19,Mobile,카페,,44,6,13.63636364,292,48.66666667,78,13,2,33.33333333,5,83.33333333,8,133.3333333,1,16.66666667,14,233.3333333
,2024-08-19,Mobile,이메일,,527,78,14.80075901,243,3.115384615,339,4.346153846,3,3.846153846,1,1.282051282,6,7.692307692,9,11.53846154,16,20.51282051
,2024-08-19,Mobile,카카오톡,,168,17,10.11904762,370,21.76470588,496,29.17647059,8,47.05882353,6,35.29411765,2,11.76470588,2,11.76470588,10,58.82352941
,2024-08-19,Mobile,메타,,895,62,6.927374302,473,7.629032258,234,3.774193548,10,16.12903226,1,1.612903226,0,0,6,9.677419355,7,11.29032258
,2024-08-19,Mobile,인스타그램,,805,11,1.366459627,272,24.72727273,164,14.90909091,9,81.81818182,8,72.72727273,7,63.63636364,1,9.090909091,16,145.4545455
,2024-08-19,Mobile,유튜브,,395,61,15.44303797,437,7.163934426,78,1.278688525,7,11.47540984,7,11.47540984,0,0,5,8.196721311,12,19.67213115
,2024-08-19,Mobile,배너 광고,,932,7,0.751072961,134,19.14285714,387,55.28571429,1,14.28571429,4,57.14285714,1,14.28571429,3,42.85714286,8,114.2857143
,2024-08-19,Mobile,트위터 X,,622,30,4.823151125,493,16.43333333,394,13.13333333,1,3.333333333,5,16.66666667,3,10,7,23.33333333,15,50
,2024-08-19,Mobile,기타 SNS,,429,2,0.466200466,64,32,149,74.5,1,50,1,50,2,100,7,350,10,500
,2024-08-20,PC,직접 유입,,0,78,0,346,4.435897436,144,1.846153846,10,12.82051282,10,12.82051282,10,12.82051282,1,1.282051282,21,26.92307692
,2024-08-20,PC,키워드 검색,지속 가능한 생활,211,20,9.478672986,415,20.75,497,24.85,6,30,6,30,9,45,1,5,16,80
,2024-08-20,PC,키워드 검색,지역 재활용 센터,730,73,10,235,3.219178082,322,4.410958904,2,2.739726027,0,0,6,8.219178082,6,8.219178082,12,16.43835616
,2024-08-20,PC,키워드 검색,환경 캠페인,775,99,12.77419355,81,0.818181818,103,1.04040404,2,2.02020202,10,10.1010101,4,4.04040404,4,4.04040404,18,18.18181818
,2024-08-20,PC,키워드 검색,재활용 앱,970,97,10,115,1.18556701,420,4.329896907,7,7.216494845,9,9.278350515,9,9.278350515,2,2.06185567,20,20.6185567
,2024-08-20,PC,키워드 검색,플로깅,931,29,3.114930183,373,12.86206897,466,16.06896552,7,24.13793103,8,27.5862069,7,24.13793103,8,27.5862069,23,79.31034483
,2024-08-20,PC,키워드 검색,재활용 가이드,864,59,6.828703704,263,4.457627119,371,6.288135593,0,0,3,5.084745763,4,6.779661017,9,15.25423729,16,27.11864407
,2024-08-20,PC,키워드 검색,친환경 활동,186,43,23.11827957,430,10,349,8.11627907,8,18.60465116,10,23.25581395,8,18.60465116,1,2.325581395,19,44.18604651
,2024-08-20,PC,블로그,,126,25,19.84126984,187,7.48,236,9.44,6,24,8,32,0,0,2,8,10,40
,2024-08-20,PC,카페,,807,67,8.302354399,254,3.791044776,118,1.76119403,6,8.955223881,1,1.492537313,6,8.955223881,1,1.492537313,8,11.94029851
,2024-08-20,PC,이메일,,721,95,13.17614424,35,0.368421053,85,0.894736842,10,10.52631579,4,4.210526316,8,8.421052632,5,5.263157895,17,17.89473684
,2024-08-20,PC,카카오톡,,159,1,0.628930818,244,244,127,127,1,100,10,1000,1,100,4,400,15,1500
,2024-08-20,PC,메타,,727,54,7.42778542,257,4.759259259,458,8.481481481,8,14.81481481,7,12.96296296,1,1.851851852,9,16.66666667,17,31.48148148
,2024-08-20,PC,인스타그램,,322,40,12.42236025,9,0.225,458,11.45,3,7.5,4,10,6,15,10,25,20,50
,2024-08-20,PC,유튜브,,469,21,4.47761194,467,22.23809524,235,11.19047619,2,9.523809524,8,38.0952381,1,4.761904762,6,28.57142857,15,71.42857143
,2024-08-20,PC,배너 광고,,871,23,2.640642939,80,3.47826087,30,1.304347826,7,30.43478261,3,13.04347826,2,8.695652174,6,26.08695652,11,47.82608696
,2024-08-20,PC,트위터 X,,766,68,8.877284595,411,6.044117647,70,1.029411765,5,7.352941176,0,0,2,2.941176471,10,14.70588235,12,17.64705882
,2024-08-20,PC,기타 SNS,,698,35,5.014326648,4,0.114285714,302,8.628571429,9,25.71428571,5,14.28571429,1,2.857142857,0,0,6,17.14285714
,2024-08-20,Mobile,직접 유입,,0,38,0,370,9.736842105,22,0.578947368,0,0,3,7.894736842,5,13.15789474,5,13.15789474,13,34.21052632
,2024-08-20,Mobile,키워드 검색,환경 보호 앱,831,71,8.543922984,344,4.845070423,269,3.788732394,3,4.225352113,10,14.08450704,0,0,1,1.408450704,11,15.49295775
,2024-08-20,Mobile,키워드 검색,지속 가능한 생활,425,52,12.23529412,113,2.173076923,138,2.653846154,4,7.692307692,6,11.53846154,0,0,3,5.769230769,9,17.30769231
,2024-08-20,Mobile,키워드 검색,환경 캠페인,489,8,1.63599182,179,22.375,241,30.125,5,62.5,5,62.5,10,125,3,37.5,18,225
,2024-08-20,Mobile,키워드 검색,지역 재활용 센터,52,0,0,206,inf,116,inf,0,,0,,2,inf,6,inf,8,inf
,2024-08-20,Mobile,키워드 검색,재활용 가이드,107,4,3.738317757,243,60.75,229,57.25,3,75,2,50,2,50,6,150,10,250
,2024-08-20,Mobile,블로그,,162,34,20.98765432,432,12.70588235,457,13.44117647,8,23.52941176,9,26.47058824,9,26.47058824,0,0,18,52.94117647
,2024-08-20,Mobile,카페,,567,13,2.292768959,17,1.307692308,491,37.76923077,6,46.15384615,0,0,10,76.92307692,4,30.76923077,14,107.6923077
,2024-08-20,Mobile,이메일,,33,22,66.66666667,413,18.77272727,286,13,3,13.63636364,3,13.63636364,2,9.090909091,3,13.63636364,8,36.36363636
,2024-08-20,Mobile,카카오톡,,521,17,3.262955854,409,24.05882353,199,11.70588235,5,29.41176471,1,5.882352941,8,47.05882353,9,52.94117647,18,105.8823529
,2024-08-20,Mobile,메타,,788,35,4.441624365,239,6.828571429,41,1.171428571,3,8.571428571,2,5.714285714,2,5.714285714,7,20,11,31.42857143
,2024-08-20,Mobile,인스타그램,,804,83,10.32338308,214,2.578313253,465,5.602409639,9,10.84337349,2,2.409638554,6,7.228915663,9,10.84337349,17,20.48192771
,2024-08-20,Mobile,유튜브,,938,59,6.289978678,430,7.288135593,70,1.186440678,1,1.694915254,2,3.389830508,4,6.779661017,8,13.55932203,14,23.72881356
,2024-08-20,Mobile,배너 광고,,570,49,8.596491228,49,1,145,2.959183673,1,2.040816327,8,16.32653061,4,8.163265306,5,10.20408163,17,34.69387755
,2024-08-20,Mobile,트위터 X,,120,80,66.66666667,311,3.8875,154,1.925,1,1.25,2,2.5,6,7.5,9,11.25,17,21.25
,2024-08-20,Mobile,기타 SNS,,120,2,1.666666667,292,146,206,103,0,0,10,500,2,100,4,200,16,800
,2024-08-21,PC,직접 유입,,0,42,0,264,6.285714286,315,7.5,1,2.380952381,1,2.380952381,7,16.66666667,9,21.42857143,17,40.47619048
,2024-08-21,PC,키워드 검색,재활용 가이드,857,23,2.68378063,298,12.95652174,291,12.65217391,1,4.347826087,8,34.7826087,1,4.347826087,7,30.43478261,16,69.56521739
,2024-08-21,PC,키워드 검색,지속 가능한 생활,115,84,73.04347826,137,1.630952381,207,2.464285714,3,3.571428571,4,4.761904762,0,0,6,7.142857143,10,11.9047619
,2024-08-21,PC,키워드 검색,재활용 앱,261,91,34.86590038,84,0.923076923,87,0.956043956,3,3.296703297,6,6.593406593,4,4.395604396,9,9.89010989,19,20.87912088
,2024-08-21,PC,키워드 검색,환경 캠페인,902,34,3.76940133,438,12.88235294,58,1.705882353,6,17.64705882,7,20.58823529,8,23.52941176,2,5.882352941,17,50
,2024-08-21,PC,키워드 검색,지역 재활용 센터,828,52,6.280193237,496,9.538461538,470,9.038461538,2,3.846153846,10,19.23076923,5,9.615384615,7,13.46153846,22,42.30769231
,2024-08-21,PC,키워드 검색,플로깅,301,18,5.980066445,429,23.83333333,375,20.83333333,4,22.22222222,8,44.44444444,8,44.44444444,8,44.44444444,24,133.3333333
,2024-08-21,PC,블로그,,708,82,11.5819209,279,3.402439024,491,5.987804878,6,7.317073171,1,1.219512195,7,8.536585366,10,12.19512195,18,21.95121951
,2024-08-21,PC,카페,,232,24,10.34482759,13,0.541666667,293,12.20833333,0,0,6,25,1,4.166666667,7,29.16666667,14,58.33333333
,2024-08-21,PC,이메일,,617,84,13.61426256,470,5.595238095,195,2.321428571,8,9.523809524,10,11.9047619,7,8.333333333,7,8.333333333,24,28.57142857
,2024-08-21,PC,카카오톡,,621,55,8.85668277,400,7.272727273,205,3.727272727,10,18.18181818,9,16.36363636,10,18.18181818,1,1.818181818,20,36.36363636
,2024-08-21,PC,메타,,626,64,10.22364217,288,4.5,303,4.734375,8,12.5,3,4.6875,9,14.0625,0,0,12,18.75
,2024-08-21,PC,인스타그램,,808,30,3.712871287,399,13.3,261,8.7,2,6.666666667,4,13.33333333,2,6.666666667,8,26.66666667,14,46.66666667
,2024-08-21,PC,유튜브,,296,13,4.391891892,104,8,391,30.07692308,9,69.23076923,0,0,7,53.84615385,0,0,7,53.84615385
,2024-08-21,PC,배너 광고,,474,68,14.34599156,224,3.294117647,260,3.823529412,8,11.76470588,7,10.29411765,8,11.76470588,6,8.823529412,21,30.88235294
,2024-08-21,PC,트위터 X,,462,60,12.98701299,409,6.816666667,446,7.433333333,6,10,10,16.66666667,7,11.66666667,0,0,17,28.33333333
,2024-08-21,PC,기타 SNS,,924,31,3.354978355,37,1.193548387,128,4.129032258,2,6.451612903,5,16.12903226,4,12.90322581,7,22.58064516,16,51.61290323
,2024-08-21,Mobile,직접 유입,,0,38,0,309,8.131578947,178,4.684210526,9,23.68421053,5,13.15789474,0,0,6,15.78947368,11,28.94736842
,2024-08-21,Mobile,키워드 검색,환경 캠페인,97,27,27.83505155,249,9.222222222,107,3.962962963,2,7.407407407,4,14.81481481,2,7.407407407,6,22.22222222,12,44.44444444
,2024-08-21,Mobile,키워드 검색,플로깅,936,3,0.320512821,131,43.66666667,444,148,3,100,6,200,1,33.33333333,8,266.6666667,15,500
,2024-08-21,Mobile,블로그,,767,9,1.173402868,32,3.555555556,251,27.88888889,8,88.88888889,3,33.33333333,6,66.66666667,0,0,9,100
,2024-08-21,Mobile,카페,,900,92,10.22222222,31,0.336956522,91,0.989130435,5,5.434782609,9,9.782608696,8,8.695652174,7,7.608695652,24,26.08695652
,2024-08-21,Mobile,이메일,,19,17,89.47368421,453,26.64705882,87,5.117647059,5,29.41176471,3,17.64705882,8,47.05882353,4,23.52941176,15,88.23529412
,2024-08-21,Mobile,카카오톡,,582,64,10.99656357,226,3.53125,159,2.484375,3,4.6875,2,3.125,6,9.375,8,12.5,16,25
,2024-08-21,Mobile,메타,,562,74,13.16725979,464,6.27027027,369,4.986486486,10,13.51351351,3,4.054054054,4,5.405405405,9,12.16216216,16,21.62162162
,2024-08-21,Mobile,인스타그램,,564,46,8.156028369,172,3.739130435,359,7.804347826,8,17.39130435,3,6.52173913,9,19.56521739,3,6.52173913,15,32.60869565
,2024-08-21,Mobile,유튜브,,135,97,71.85185185,209,2.154639175,237,2.443298969,6,6.18556701,8,8.24742268,2,2.06185567,8,8.24742268,18,18.55670103
,2024-08-21,Mobile,배너 광고,,599,77,12.85475793,417,5.415584416,353,4.584415584,5,6.493506494,7,9.090909091,8,10.38961039,5,6.493506494,20,25.97402597
,2024-08-21,Mobile,트위터 X,,295,51,17.28813559,382,7.490196078,180,3.529411765,1,1.960784314,0,0,4,7.843137255,1,1.960784314,5,9.803921569
,2024-08-21,Mobile,기타 SNS,,308,24,7.792207792,76,3.166666667,376,15.66666667,7,29.16666667,2,8.333333333,6,25,8,33.33333333,16,66.66666667
,2024-08-22,PC,직접 유입,,0,47,0,323,6.872340426,454,9.659574468,3,6.382978723,1,2.127659574,9,19.14893617,1,2.127659574,11,23.40425532
,2024-08-22,PC,키워드 검색,친환경 활동,17,15,88.23529412,152,10.13333333,70,4.666666667,4,26.66666667,0,0,9,60,6,40,15,100
,2024-08-22,PC,블로그,,713,64,8.976157083,137,2.140625,239,3.734375,8,12.5,10,15.625,0,0,1,1.5625,11,17.1875
,2024-08-22,PC,카페,,392,6,1.530612245,314,52.33333333,132,22,3,50,10,166.6666667,9,150,9,150,28,466.6666667
,2024-08-22,PC,이메일,,806,85,10.54590571,89,1.047058824,490,5.764705882,8,9.411764706,10,11.76470588,2,2.352941176,0,0,12,14.11764706
,2024-08-22,PC,카카오톡,,582,41,7.04467354,424,10.34146341,467,11.3902439,7,17.07317073,9,21.95121951,1,2.43902439,5,12.19512195,15,36.58536585
,2024-08-22,PC,메타,,529,0,0,400,inf,364,inf,0,,4,inf,9,inf,9,inf,22,inf
,2024-08-22,PC,인스타그램,,617,6,0.972447326,3,0.5,405,67.5,5,83.33333333,5,83.33333333,2,33.33333333,4,66.66666667,11,183.3333333
,2024-08-22,PC,유튜브,,800,50,6.25,385,7.7,61,1.22,6,12,2,4,4,8,9,18,15,30
